host_t,ms,pitch,roll,yaw,gx,gy,gz,ax,ay,az,kpa,ldeg,rdeg,ldps,rdps,cmd_l,cmd_r
1790077086.020774,148159.0,55.693,16.668,-177.847,-0.227,-2.137,0.869,-0.84,0.163,0.545,100.934,-30.804,28.92,0.0,0.6,0.0,-0.24165091659931914
1790077086.0273778,148165.0,55.69,16.651,-177.856,-0.264,-2.086,0.886,-0.839,0.163,0.545,100.934,-30.804,28.908,0.0,-0.2,0.0,-0.23865091659931914
1790077086.043169,148171.0,55.687,16.635,-177.865,-0.286,-2.075,0.869,-0.839,0.163,0.544,100.934,-30.804,28.908,-0.3,-0.1,0.0,-0.23265091659931914
1790077086.04333,148177.0,55.684,16.618,-177.875,-0.305,-2.066,0.853,-0.839,0.163,0.544,100.934,-30.804,28.908,0.1,0.1,0.0,-0.23265091659931914
1790077086.0443258,148183.0,55.68,16.601,-177.884,-0.33,-2.068,0.818,-0.839,0.163,0.545,100.934,-30.804,28.908,0.3,0.2,0.0,-0.23265091659931914
1790077086.053488,148189.0,55.677,16.583,-177.894,-0.35,-2.055,0.786,-0.838,0.162,0.545,100.934,-30.804,28.908,-0.3,0.1,0.0,-0.23265091659931914
1790077086.056138,148195.0,55.671,16.547,-177.915,-0.355,-2.049,0.762,-0.839,0.16,0.546,100.933,-30.804,28.92,0.0,0.2,0.0,-0.22965091659931913
1790077086.061291,148200.0,55.668,16.528,-177.926,-0.351,-2.01,0.784,-0.839,0.159,0.546,100.933,-30.804,28.908,0.0,0.0,0.0,-0.22965091659931913
1790077086.071191,148206.0,55.665,16.51,-177.936,-0.331,-1.955,0.812,-0.839,0.159,0.546,100.933,-30.804,28.908,0.0,0.0,0.0,-0.22665091659931913
1790077086.07229,148211.0,55.663,16.492,-177.947,-0.333,-1.949,0.819,-0.839,0.158,0.545,100.933,-30.804,28.908,0.0,0.0,0.0,-0.22665091659931913
1790077086.076991,148216.0,55.66,16.474,-177.957,-0.333,-1.95,0.861,-0.839,0.158,0.545,100.933,-30.804,28.908,0.0,0.0,0.0,-0.22365091659931913
1790077086.087134,148222.0,55.658,16.456,-177.966,-0.336,-1.917,0.932,-0.839,0.158,0.544,100.933,-30.804,28.908,0.1,-0.2,0.0,-0.22365091659931913
1790077086.089271,148228.0,55.656,16.44,-177.974,-0.349,-1.905,1.003,-0.84,0.158,0.543,100.933,-30.804,28.92,-0.1,0.2,0.0,-0.22065091659931912
1790077086.0941818,148233.0,55.654,16.424,-177.982,-0.386,-1.918,1.097,-0.84,0.159,0.542,100.933,-30.804,28.908,0.0,0.0,0.0,-0.22065091659931912
1790077086.104649,148239.0,55.65,16.394,-177.994,-0.423,-1.952,1.18,-0.841,0.159,0.54,100.933,-30.804,28.908,0.0,-0.1,0.0,-0.21765091659931912
1790077086.1068292,148244.0,55.65,16.394,-177.994,-0.423,-1.952,1.18,-0.841,0.159,0.54,100.933,-30.804,28.908,0.2,0.0,0.0,-0.21465091659931912
1790077086.111755,148250.0,55.648,16.38,-178.0,-0.428,-1.993,1.235,-0.841,0.16,0.539,100.933,-30.804,28.908,0.0,0.0,0.0,-0.21465091659931912
1790077086.124089,148256.0,55.643,16.353,-178.009,-0.473,-2.136,1.376,-0.841,0.16,0.539,100.931,-30.804,28.92,0.1,0.4,0.0,-0.20865091659931911
1790077086.1241758,148261.0,55.64,16.339,-178.014,-0.494,-2.167,1.408,-0.841,0.16,0.539,100.931,-30.804,28.92,0.1,0.4,0.0,-0.20865091659931911
1790077086.128046,148266.0,55.637,16.326,-178.018,-0.518,-2.194,1.446,-0.841,0.16,0.54,100.931,-30.804,28.92,0.0,0.0,0.0,-0.20865091659931911
1790077086.133617,148272.0,55.633,16.312,-178.021,-0.53,-2.203,1.484,-0.842,0.16,0.541,100.931,-30.804,28.92,-0.1,0.0,0.0,-0.20865091659931911
1790077086.153737,148278.0,55.63,16.299,-178.025,-0.509,-2.234,1.5,-0.841,0.16,0.542,100.931,-30.804,28.92,0.3,0.0,0.0,-0.2026509165993191
1790077086.153878,148283.0,55.625,16.286,-178.029,-0.493,-2.288,1.514,-0.841,0.16,0.542,100.931,-30.804,28.92,-0.2,0.3,0.0,-0.2026509165993191
1790077086.153999,148289.0,55.616,16.26,-178.036,-0.516,-2.338,1.561,-0.841,0.16,0.543,100.931,-30.804,28.92,-0.1,-0.1,0.0,-0.2026509165993191
1790077086.156043,148294.0,55.612,16.247,-178.039,-0.514,-2.347,1.601,-0.84,0.16,0.543,100.931,-30.804,28.92,-0.1,0.0,0.0,-0.1996509165993191
1790077086.1612742,148300.0,55.607,16.235,-178.043,-0.501,-2.347,1.609,-0.84,0.16,0.543,100.931,-30.804,28.92,0.0,0.0,0.0,-0.1996509165993191
1790077086.168303,148306.0,55.602,16.223,-178.046,-0.483,-2.344,1.614,-0.839,0.159,0.543,100.931,-30.804,28.92,0.1,-0.1,0.0,-0.1966509165993191
1790077086.1736698,148312.0,55.597,16.21,-178.048,-0.458,-2.349,1.646,-0.838,0.159,0.543,100.932,-30.804,28.92,-0.1,0.1,0.0,-0.1966509165993191
1790077086.178707,148317.0,55.592,16.199,-178.051,-0.468,-2.371,1.679,-0.838,0.159,0.543,100.932,-30.804,28.92,0.1,-0.1,0.0,-0.1936509165993191
1790077086.185005,148323.0,55.587,16.186,-178.054,-0.477,-2.394,1.684,-0.838,0.159,0.543,100.932,-30.804,28.92,0.0,0.0,0.0,-0.1936509165993191
1790077086.189321,148328.0,55.582,16.174,-178.056,-0.46,-2.376,1.673,-0.838,0.159,0.543,100.932,-30.804,28.92,-0.3,0.2,0.0,-0.1906509165993191
1790077086.195253,148334.0,55.572,16.151,-178.061,-0.447,-2.267,1.7,-0.839,0.159,0.544,100.932,-30.804,28.92,0.0,-0.2,0.0,-0.1906509165993191
1790077086.203727,148339.0,55.572,16.151,-178.061,-0.447,-2.267,1.7,-0.839,0.159,0.544,100.932,-30.804,28.92,0.0,0.0,0.0,-0.1876509165993191
1790077086.2052531,148344.0,55.563,16.129,-178.065,-0.39,-2.268,1.72,-0.839,0.159,0.544,100.932,-30.792,28.92,0.3,0.0,0.0,-0.1846509165993191
1790077086.210504,148349.0,55.558,16.119,-178.066,-0.346,-2.244,1.706,-0.839,0.16,0.544,100.932,-30.804,28.92,0.0,0.1,0.0,-0.1846509165993191
1790077086.2172,148354.0,55.554,16.108,-178.068,-0.342,-2.242,1.709,-0.839,0.16,0.545,100.932,-30.804,28.92,0.0,0.2,0.0,-0.1816509165993191
1790077086.221335,148360.0,55.549,16.098,-178.069,-0.378,-2.225,1.711,-0.839,0.161,0.544,100.932,-30.804,28.92,-0.3,0.0,0.0,-0.1816509165993191
1790077086.226275,148365.0,55.545,16.088,-178.07,-0.383,-2.187,1.704,-0.839,0.161,0.544,100.932,-30.804,28.92,0.0,0.3,0.0,-0.1786509165993191
1790077086.236869,148370.0,55.545,16.088,-178.07,-0.383,-2.187,1.704,-0.839,0.161,0.544,100.932,-30.804,28.92,0.0,-0.2,0.0,-0.17565091659931908
1790077086.2371619,148376.0,55.537,16.069,-178.071,-0.369,-2.148,1.714,-0.839,0.162,0.543,100.933,-30.804,28.92,0.0,0.2,0.0,-0.17565091659931908
1790077086.242112,148381.0,55.533,16.06,-178.072,-0.378,-2.143,1.727,-0.838,0.162,0.543,100.933,-30.804,28.92,0.0,0.0,0.0,-0.17565091659931908
1790077086.247241,148386.0,55.529,16.051,-178.072,-0.385,-2.15,1.708,-0.838,0.162,0.543,100.933,-30.804,28.92,0.0,0.0,0.0,-0.17265091659931908
1790077086.252198,148391.0,55.525,16.042,-178.072,-0.394,-2.154,1.706,-0.838,0.162,0.542,100.933,-30.804,28.92,-0.1,-0.1,0.0,-0.17265091659931908
1790077086.259152,148398.0,55.521,16.033,-178.072,-0.398,-2.146,1.693,-0.838,0.162,0.542,100.933,-30.804,28.92,0.3,0.0,0.0,-0.16965091659931908
1790077086.273472,148404.0,55.513,16.015,-178.074,-0.367,-2.164,1.64,-0.839,0.162,0.542,100.933,-30.804,28.92,0.0,0.0,0.0,-0.16665091659931908
1790077086.273559,148409.0,55.51,16.005,-178.075,-0.363,-2.144,1.614,-0.839,0.161,0.542,100.933,-30.804,28.92,0.0,0.0,0.0,-0.16665091659931908
1790077086.277076,148416.0,55.507,15.995,-178.076,-0.386,-2.082,1.588,-0.839,0.161,0.542,100.933,-30.804,28.92,0.0,0.1,0.0,-0.16365091659931907
1790077086.283888,148422.0,55.504,15.985,-178.077,-0.383,-2.018,1.59,-0.838,0.161,0.542,100.933,-30.804,28.92,0.0,-0.1,0.0,-0.16365091659931907
1790077086.291127,148428.0,55.501,15.975,-178.079,-0.378,-1.995,1.597,-0.837,0.16,0.542,100.933,-30.804,28.92,-0.2,0.0,0.0,-0.16065091659931907
1790077086.294213,148433.0,55.498,15.965,-178.08,-0.374,-1.98,1.607,-0.837,0.16,0.542,100.933,-30.804,28.92,0.0,0.0,0.0,-0.16065091659931907
1790077086.301333,148439.0,55.492,15.946,-178.082,-0.353,-1.92,1.656,-0.835,0.159,0.542,100.933,-30.804,28.92,-0.2,0.0,0.0,-0.15765091659931907
1790077086.3055959,148444.0,55.49,15.936,-178.082,-0.38,-1.866,1.678,-0.835,0.158,0.543,100.933,-30.804,28.932,-0.1,0.2,0.0,-0.15465091659931907
1790077086.311179,148450.0,55.49,15.936,-178.082,-0.38,-1.866,1.678,-0.835,0.158,0.543,100.933,-30.804,28.932,0.1,0.2,0.0,-0.15465091659931907
1790077086.317224,148456.0,55.485,15.917,-178.084,-0.375,-1.759,1.679,-0.835,0.158,0.544,100.933,-30.804,28.932,0.0,0.1,0.0,-0.15165091659931906
1790077086.322293,148461.0,55.483,15.907,-178.084,-0.384,-1.704,1.695,-0.835,0.157,0.545,100.933,-30.804,28.92,0.0,0.0,0.0,-0.15165091659931906
1790077086.3290439,148468.0,55.481,15.897,-178.084,-0.402,-1.634,1.729,-0.835,0.157,0.545,100.933,-30.804,28.932,-0.1,0.3,0.0,-0.14865091659931906
1790077086.335916,148474.0,55.478,15.879,-178.084,-0.373,-1.496,1.746,-0.835,0.156,0.546,100.933,-30.804,28.932,0.0,0.1,0.0,-0.14865091659931906
1790077086.3412638,148480.0,55.478,15.879,-178.084,-0.373,-1.496,1.746,-0.835,0.156,0.546,100.933,-30.804,28.92,0.0,-0.5,0.0,-0.14565091659931906
1790077086.35103,148486.0,55.476,15.861,-178.083,-0.338,-1.393,1.748,-0.835,0.157,0.546,100.933,-30.804,28.932,0.0,0.4,0.0,-0.14265091659931906
1790077086.3542778,148491.0,55.476,15.861,-178.083,-0.338,-1.393,1.748,-0.835,0.157,0.546,100.933,-30.804,28.932,0.0,0.0,0.0,-0.14265091659931906
1790077086.361738,148498.0,55.475,15.847,-178.08,-0.242,-1.259,1.753,-0.837,0.159,0.546,100.933,-30.804,28.932,0.0,0.0,0.0,-0.13965091659931905
1790077086.3719082,148504.0,55.476,15.835,-178.075,-0.209,-1.114,1.805,-0.838,0.16,0.546,100.933,-30.804,28.932,0.0,0.0,0.0,-0.13965091659931905
1790077086.371995,148509.0,55.476,15.835,-178.075,-0.209,-1.114,1.805,-0.838,0.16,0.546,100.933,-30.804,28.932,-0.1,0.1,0.0,-0.13965091659931905
1790077086.37539,148514.0,55.478,15.824,-178.07,-0.195,-1.077,1.736,-0.839,0.16,0.545,100.933,-30.804,28.932,0.0,-0.2,0.0,-0.13365091659931905
1790077086.381814,148520.0,55.479,15.818,-178.067,-0.178,-1.059,1.715,-0.839,0.16,0.545,100.933,-30.804,28.932,0.0,0.2,0.0,-0.13365091659931905
1790077086.3878138,148526.0,55.48,15.812,-178.064,-0.17,-1.031,1.753,-0.839,0.16,0.544,100.933,-30.804,28.932,0.0,0.1,0.0,-0.13365091659931905
1790077086.392027,148531.0,55.482,15.807,-178.061,-0.167,-1.018,1.781,-0.839,0.16,0.544,100.933,-30.804,28.932,0.0,0.0,0.0,-0.13065091659931904
1790077086.40433,148538.0,55.483,15.802,-178.058,-0.156,-1.01,1.769,-0.839,0.159,0.544,100.933,-30.804,28.932,0.1,-0.1,0.0,-0.12765091659931904
1790077086.406175,148544.0,55.487,15.792,-178.052,-0.117,-0.999,1.794,-0.839,0.159,0.543,100.933,-30.804,28.932,0.0,-0.2,0.0,-0.12465091659931904
1790077086.411514,148550.0,55.487,15.792,-178.052,-0.117,-0.999,1.794,-0.839,0.159,0.543,100.933,-30.804,28.932,0.0,0.0,0.0,-0.12465091659931904
1790077086.417365,148556.0,55.491,15.783,-178.045,-0.147,-0.94,1.841,-0.84,0.159,0.543,100.932,-30.804,28.932,-0.1,0.0,0.0,-0.12165091659931904
1790077086.422674,148561.0,55.493,15.778,-178.041,-0.164,-0.937,1.882,-0.84,0.159,0.543,100.932,-30.804,28.932,0.0,0.1,0.0,-0.12165091659931904
1790077086.428989,148567.0,55.495,15.774,-178.036,-0.184,-0.925,1.906,-0.841,0.159,0.543,100.932,-30.792,28.932,0.2,0.0,0.0,-0.11865091659931903
1790077086.434222,148573.0,55.497,15.77,-178.032,-0.159,-0.922,1.924,-0.841,0.159,0.544,100.932,-30.804,28.932,-0.4,0.1,0.0,-0.11865091659931903
1790077086.43897,148578.0,55.499,15.766,-178.028,-0.076,-0.913,1.948,-0.841,0.158,0.544,100.932,-30.792,28.932,0.3,0.0,0.0,-0.11565091659931903
1790077086.444905,148583.0,55.501,15.762,-178.023,-0.016,-0.887,1.986,-0.84,0.157,0.544,100.932,-30.804,28.932,0.0,0.0,0.0,-0.11565091659931903
1790077086.455379,148589.0,55.506,15.755,-178.014,-0.018,-0.833,2.037,-0.84,0.156,0.544,100.932,-30.804,28.932,-0.3,0.3,0.0,-0.11265091659931903
1790077086.455594,148594.0,55.508,15.752,-178.009,-0.032,-0.812,2.062,-0.839,0.156,0.544,100.932,-30.804,28.932,0.1,-0.2,0.0,-0.11265091659931903
1790077086.460907,148599.0,55.508,15.752,-178.009,-0.032,-0.812,2.062,-0.839,0.156,0.544,100.932,-30.804,28.932,-0.3,0.0,0.0,-0.10965091659931903
1790077086.466235,148605.0,55.512,15.746,-177.998,0.031,-0.734,2.092,-0.839,0.156,0.545,100.932,-30.804,28.932,0.0,0.2,0.0,-0.10965091659931903
1790077086.4721332,148611.0,55.515,15.744,-177.993,0.076,-0.708,2.121,-0.839,0.156,0.545,100.932,-30.804,28.932,0.1,0.1,0.0,-0.10665091659931902
1790077086.4786,148617.0,55.517,15.742,-177.987,0.099,-0.695,2.164,-0.839,0.156,0.545,100.933,-30.804,28.932,0.2,-0.1,0.0,-0.10365091659931902
1790077086.486857,148623.0,55.52,15.74,-177.98,0.15,-0.699,2.197,-0.839,0.156,0.545,100.933,-30.792,28.944,0.2,0.1,0.0,-0.10365091659931902
1790077086.490894,148628.0,55.522,15.739,-177.974,0.19,-0.72,2.218,-0.84,0.156,0.545,100.933,-30.804,28.932,0.0,-0.2,0.0,-0.10065091659931902
1790077086.49539,148634.0,55.527,15.738,-177.961,0.229,-0.702,2.237,-0.841,0.156,0.545,100.933,-30.804,28.932,0.0,-0.3,0.0,-0.10065091659931902
1790077086.501104,148640.0,55.529,15.738,-177.953,0.231,-0.692,2.321,-0.841,0.156,0.545,100.933,-30.804,28.944,-0.1,0.2,0.0,-0.09765091659931902
1790077086.507305,148646.0,55.532,15.739,-177.945,0.253,-0.686,2.39,-0.841,0.156,0.545,100.933,-30.804,28.932,-0.1,0.0,0.0,-0.09765091659931902
1790077086.512074,148651.0,55.534,15.74,-177.937,0.241,-0.683,2.394,-0.84,0.156,0.545,100.933,-30.804,28.932,0.0,0.0,0.0,-0.09465091659931901
1790077086.5186088,148657.0,55.537,15.74,-177.928,0.221,-0.655,2.373,-0.84,0.157,0.544,100.933,-30.804,28.944,0.1,0.1,0.0,-0.09165091659931901
1790077086.526007,148662.0,55.539,15.741,-177.92,0.205,-0.633,2.365,-0.84,0.157,0.545,100.933,-30.792,28.932,0.5,0.0,0.0,-0.09165091659931901
1790077086.5293922,148668.0,55.541,15.742,-177.912,0.17,-0.626,2.39,-0.839,0.157,0.545,100.933,-30.804,28.932,-0.2,0.0,0.0,-0.08865091659931901
1790077086.537361,148674.0,55.546,15.743,-177.894,0.115,-0.579,2.382,-0.839,0.157,0.546,100.933,-30.804,28.944,-0.3,0.4,0.0,-0.08865091659931901
1790077086.540781,148679.0,55.546,15.743,-177.894,0.115,-0.579,2.382,-0.839,0.157,0.546,100.933,-30.804,28.944,-0.1,0.0,0.0,-0.085650916599319
1790077086.5462332,148685.0,55.55,15.745,-177.876,0.126,-0.53,2.42,-0.838,0.158,0.547,100.933,-30.804,28.944,-0.1,0.1,0.0,-0.085650916599319
1790077086.552295,148691.0,55.553,15.746,-177.867,0.109,-0.546,2.413,-0.838,0.157,0.547,100.933,-30.804,28.944,-0.1,0.1,0.0,-0.082650916599319
1790077086.5585248,148697.0,55.555,15.746,-177.858,0.137,-0.541,2.416,-0.838,0.157,0.547,100.933,-30.804,28.944,0.2,-0.1,0.0,-0.079650916599319
1790077086.568154,148703.0,55.557,15.748,-177.849,0.19,-0.518,2.438,-0.838,0.157,0.547,100.933,-30.804,28.932,0.1,-0.2,0.0,-0.079650916599319
1790077086.5701919,148708.0,55.559,15.749,-177.84,0.241,-0.504,2.458,-0.838,0.157,0.547,100.933,-30.804,28.944,0.0,0.0,0.0,-0.076650916599319
1790077086.5754611,148714.0,55.563,15.753,-177.821,0.283,-0.547,2.486,-0.838,0.157,0.547,100.933,-30.804,28.944,-0.1,0.1,0.0,-0.076650916599319
1790077086.5816371,148720.0,55.565,15.755,-177.812,0.304,-0.605,2.477,-0.838,0.157,0.547,100.933,-30.804,28.944,0.0,0.0,0.0,-0.073650916599319
1790077086.587222,148726.0,55.567,15.757,-177.803,0.287,-0.5,2.469,-0.838,0.157,0.548,100.933,-30.804,28.944,0.1,0.0,0.0,-0.073650916599319
1790077086.592042,148731.0,55.569,15.759,-177.793,0.303,-0.425,2.468,-0.838,0.157,0.549,100.933,-30.804,28.944,-0.1,0.4,0.0,-0.07065091659931899
1790077086.603006,148737.0,55.571,15.761,-177.784,0.33,-0.389,2.47,-0.838,0.158,0.549,100.933,-30.804,28.944,0.0,0.0,0.0,-0.06765091659931899
1790077086.604275,148743.0,55.574,15.763,-177.774,0.372,-0.329,2.45,-0.838,0.158,0.551,100.933,-30.804,28.944,0.1,0.1,0.0,-0.06765091659931899
1790077086.610231,148748.0,55.576,15.766,-177.765,0.433,-0.231,2.419,-0.838,0.158,0.552,100.933,-30.804,28.944,-0.3,0.0,0.0,-0.06465091659931899
1790077086.622025,148754.0,55.579,15.768,-177.756,0.495,-0.153,2.406,-0.838,0.158,0.553,100.933,-30.804,28.944,0.2,0.0,0.0,-0.06165091659931898
1790077086.622103,148759.0,55.585,15.775,-177.738,0.623,0.019,2.37,-0.838,0.157,0.556,100.933,-30.804,28.944,-0.2,0.0,0.0,-0.06165091659931898
1790077086.625908,148764.0,55.585,15.775,-177.738,0.623,0.019,2.37,-0.838,0.157,0.556,100.933,-30.804,28.944,-0.1,0.3,0.0,-0.06165091659931898
1790077086.638152,148769.0,55.589,15.778,-177.729,0.678,0.081,2.342,-0.838,0.157,0.557,100.933,-30.804,28.944,0.3,0.0,0.0,-0.05865091659931898
1790077086.638357,148775.0,55.597,15.785,-177.712,0.865,0.249,2.306,-0.839,0.156,0.557,100.933,-30.804,28.944,-0.1,-0.1,0.0,-0.05865091659931898
1790077086.6419141,148780.0,55.602,15.788,-177.703,0.935,0.331,2.278,-0.839,0.156,0.557,100.933,-30.804,28.944,0.0,0.2,0.0,-0.05565091659931898
1790077086.647079,148786.0,55.607,15.792,-177.695,0.961,0.393,2.223,-0.839,0.156,0.556,100.933,-30.804,28.944,0.0,0.1,0.0,-0.05565091659931898
1790077086.657166,148792.0,55.612,15.795,-177.688,0.976,0.443,2.169,-0.839,0.156,0.556,100.933,-30.804,28.944,0.0,0.0,0.0,-0.04965091659931897
1790077086.658817,148797.0,55.618,15.799,-177.68,0.997,0.488,2.155,-0.839,0.155,0.555,100.933,-30.804,28.944,0.1,0.2,0.0,-0.04965091659931897
1790077086.668889,148803.0,55.625,15.802,-177.672,1.005,0.514,2.146,-0.839,0.155,0.554,100.933,-30.804,28.944,-0.3,-0.2,0.0,-0.04965091659931897
1790077086.6709828,148809.0,55.638,15.81,-177.657,1.127,0.595,2.118,-0.839,0.155,0.551,100.934,-30.804,28.944,0.0,-0.2,0.0,-0.04665091659931897
1790077086.6765351,148815.0,55.645,15.815,-177.65,1.189,0.611,2.095,-0.839,0.154,0.551,100.934,-30.804,28.944,-0.1,0.2,0.0,-0.04665091659931897
1790077086.687683,148820.0,55.653,15.819,-177.642,1.243,0.601,2.088,-0.839,0.154,0.55,100.934,-30.804,28.944,0.0,0.0,0.0,-0.04365091659931897
1790077086.687764,148826.0,55.66,15.824,-177.635,1.273,0.563,2.089,-0.838,0.154,0.548,100.934,-30.792,28.944,0.4,0.0,0.0,-0.04365091659931897
1790077086.692105,148831.0,55.668,15.829,-177.627,1.274,0.512,2.081,-0.838,0.155,0.547,100.934,-30.804,28.944,0.0,0.1,0.0,-0.040650916599318965
1790077086.700031,148837.0,55.675,15.834,-177.62,1.275,0.465,2.073,-0.839,0.155,0.546,100.934,-30.804,28.944,0.0,0.0,0.0,-0.040650916599318965
1790077086.7045271,148843.0,55.682,15.839,-177.612,1.282,0.397,2.063,-0.839,0.155,0.544,100.934,-30.804,28.944,0.0,-0.2,0.0,-0.03765091659931896
1790077086.710984,148850.0,55.696,15.85,-177.598,1.283,0.23,2.029,-0.839,0.156,0.541,100.934,-30.804,28.956,0.0,0.3,0.0,-0.03465091659931896
1790077086.721615,148855.0,55.703,15.855,-177.59,1.252,0.166,2.04,-0.839,0.156,0.54,100.934,-30.804,28.944,0.0,-0.2,0.0,-0.03165091659931896
1790077086.721747,148860.0,55.709,15.86,-177.583,1.207,0.059,2.041,-0.839,0.157,0.539,100.934,-30.804,28.944,0.0,0.0,0.0,-0.03165091659931896
1790077086.7264278,148865.0,55.709,15.86,-177.583,1.207,0.059,2.041,-0.839,0.157,0.539,100.934,-30.804,28.944,0.0,0.1,0.0,-0.03165091659931896
1790077086.7314901,148870.0,55.721,15.869,-177.569,1.139,-0.196,2.03,-0.839,0.157,0.537,100.934,-30.804,28.944,0.0,-0.2,0.0,-0.028650916599318958
1790077086.7378318,148876.0,55.726,15.873,-177.562,1.072,-0.328,2.038,-0.84,0.157,0.536,100.934,-30.804,28.944,-0.1,0.0,0.0,-0.028650916599318958
1790077086.743669,148882.0,55.731,15.876,-177.556,1.022,-0.444,2.026,-0.84,0.157,0.536,100.934,-30.804,28.944,0.0,0.0,0.0,-0.02565091659931896
1790077086.749126,148888.0,55.735,15.879,-177.55,0.965,-0.578,2.013,-0.84,0.157,0.536,100.934,-30.804,28.944,0.0,0.1,0.0,-0.02565091659931896
1790077086.754508,148893.0,55.738,15.881,-177.544,0.902,-0.722,2.027,-0.841,0.158,0.536,100.934,-30.804,28.944,-0.1,-0.1,0.0,-0.02565091659931896
1790077086.760597,148899.0,55.742,15.884,-177.534,0.748,-1.055,2.031,-0.843,0.158,0.537,100.934,-30.804,28.956,0.0,0.5,0.0,-0.01965091659931896
1790077086.7664042,148905.0,55.743,15.884,-177.529,0.696,-1.181,2.015,-0.843,0.158,0.538,100.934,-30.804,28.956,-0.1,0.0,0.0,-0.01965091659931896
1790077086.772179,148911.0,55.744,15.884,-177.525,0.641,-1.301,2.0,-0.843,0.159,0.538,100.934,-30.804,28.944,-0.1,0.0,0.0,-0.01665091659931896
1790077086.77721,148916.0,55.744,15.883,-177.521,0.558,-1.41,1.975,-0.842,0.159,0.539,100.934,-30.804,28.944,0.2,0.0,0.0,-0.01665091659931896
1790077086.79456,148921.0,55.743,15.882,-177.517,0.484,-1.537,1.959,-0.842,0.159,0.539,100.934,-30.804,28.956,-0.1,0.2,0.0,-0.010650916599318962
1790077086.794661,148927.0,55.741,15.879,-177.514,0.388,-1.674,1.951,-0.841,0.16,0.54,100.934,-30.804,28.956,0.2,0.0,0.0,-0.010650916599318962
1790077086.794687,148932.0,55.738,15.877,-177.511,0.456,-1.785,1.932,-0.839,0.16,0.54,100.932,-30.804,28.956,0.0,0.2,0.0,-0.010650916599318962
1790077086.798607,148937.0,55.735,15.874,-177.509,0.518,-1.889,1.905,-0.838,0.159,0.541,100.932,-30.804,28.956,0.0,0.2,0.0,-0.010650916599318962
1790077086.808953,148943.0,55.731,15.871,-177.508,0.422,-1.972,1.878,-0.837,0.159,0.541,100.932,-30.804,28.956,0.0,0.1,0.0,-0.007650916599318962
1790077086.8101811,148949.0,55.722,15.86,-177.507,0.283,-2.035,1.778,-0.834,0.158,0.542,100.932,-30.804,28.956,0.0,0.2,0.0,-0.007650916599318962
1790077086.817367,148954.0,55.717,15.854,-177.507,0.219,-2.073,1.739,-0.833,0.158,0.543,100.932,-30.804,28.956,0.0,0.1,0.0,-0.004650916599318962
1790077086.821196,148960.0,55.712,15.847,-177.508,0.136,-2.12,1.739,-0.832,0.158,0.544,100.932,-30.804,28.956,-0.1,0.0,0.0,-0.004650916599318962
1790077086.827796,148966.0,55.707,15.839,-177.509,0.072,-2.153,1.717,-0.832,0.157,0.545,100.932,-30.804,28.956,0.0,0.0,0.0,-0.0016509165993189622
1790077086.837253,148972.0,55.701,15.83,-177.511,0.024,-2.159,1.692,-0.831,0.157,0.546,100.932,-30.792,28.956,0.5,0.0,0.0,0.0013490834006810379
1790077086.838542,148977.0,55.695,15.821,-177.513,-0.016,-2.151,1.665,-0.831,0.157,0.547,100.932,-30.792,28.956,0.5,0.0,0.0,0.0013490834006810379
1790077086.84356,148982.0,55.689,15.812,-177.515,-0.041,-2.121,1.622,-0.832,0.157,0.548,100.932,-30.804,28.968,-0.1,0.2,0.0,0.0013490834006810379
1790077086.849571,148988.0,55.683,15.802,-177.518,-0.054,-2.061,1.584,-0.832,0.157,0.549,100.932,-30.804,28.968,-0.1,0.2,0.0,0.004349083400681038
1790077086.854284,148993.0,55.678,15.792,-177.52,-0.06,-2.024,1.536,-0.833,0.158,0.55,100.933,-30.804,28.956,-0.1,-0.1,0.0,0.004349083400681038
1790077086.861965,148998.0,55.673,15.782,-177.523,-0.075,-1.988,1.492,-0.834,0.158,0.55,100.933,-30.804,28.956,-0.1,0.1,0.0,0.007349083400681038
1790077086.87645,149004.0,55.663,15.762,-177.529,-0.104,-1.91,1.403,-0.835,0.159,0.551,100.933,-30.804,28.968,0.0,0.3,0.0,0.010349083400681039
1790077086.8766022,149009.0,55.659,15.752,-177.532,-0.145,-1.876,1.355,-0.836,0.159,0.55,100.933,-30.804,28.968,0.1,0.1,0.0,0.010349083400681039
1790077086.8766348,149015.0,55.655,15.741,-177.535,-0.196,-1.876,1.318,-0.836,0.16,0.55,100.933,-30.804,28.956,-0.2,-0.3,0.0,0.010349083400681039
1790077086.892104,149020.0,55.655,15.741,-177.535,-0.196,-1.876,1.318,-0.836,0.16,0.55,100.933,-30.804,28.968,0.1,0.1,0.0,0.016349083400681037
1790077086.8922298,149026.0,55.648,15.718,-177.542,-0.303,-1.84,1.252,-0.836,0.16,0.549,100.933,-30.804,28.956,0.2,0.0,0.0,0.016349083400681037
1790077086.8933911,149032.0,55.644,15.706,-177.546,-0.345,-1.855,1.213,-0.837,0.16,0.548,100.933,-30.804,28.956,0.0,0.0,0.0,0.016349083400681037
1790077086.905277,149037.0,55.641,15.694,-177.55,-0.371,-1.863,1.167,-0.837,0.16,0.548,100.933,-30.804,28.956,0.1,0.0,0.0,0.019349083400681037
1790077086.905667,149043.0,55.637,15.681,-177.555,-0.398,-1.85,1.13,-0.836,0.159,0.548,100.933,-30.804,28.968,0.0,0.2,0.0,0.019349083400681037
